record_id,run,pair_name,experiment_id,generation,note_index,target_name,verdict,score,rationale,primary_target,secondary_targets,novelty_assessment,has_material_concern,confidence,evidence,coder_a_primary,coder_b_primary,coder_a_novelty,coder_b_novelty,adjudicated
6e54569d2a9b869c2b12,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,2,4,borrowing_into_revenue_contraction,accept,3,"Internally consistent and the top-line contraction state is new to the archive, but conditioning net debt issuance on weak growth and weak cash flow sits close to the well-documented external-financing and asset-growth anomalies, so incremental content is uncertain.",novelty_redundancy,,limited_incremental_extension,True,4,sits close to the well-documented external-financing and asset-growth anomalies,novelty_redundancy,novelty_redundancy,limited_incremental_extension,limited_incremental_extension,False
97f741008d5f1f2d6ce4,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,2,5,sustained_self_funding_under_distress,flag,2,"A three-year cumulation of (dltis+sstk)/at with a negation is essentially the published external-financing anomaly and a longer-window sign flip of the archive's loss_firm_external_finance_dependence, so the extra window length is a cosmetic rather than substantive change of state variable.",novelty_redundancy,,published_rediscovery,True,5,essentially the published external-financing anomaly,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,published_rediscovery,True
317a4bab7ecffcba3596,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,3,0,debt_reliance_vs_equity_under_distress,flag,2,"This is essentially the archive's `distress_equity_tilted_financing_mix` re-signed to match its realized (opposite-to-hypothesis) +4.1% alpha, with `dltis` swapped for gross churn — a sign fitted to prior in-sample results rather than an independent mechanism, so the reasoning is post-hoc rather than predictive.",archive_feedback,novelty_redundancy,archive_duplicate_or_cosmetic_variant,True,5,re-signed to match its realized (opposite-to-hypothesis) +4.1% alpha,archive_feedback,archive_feedback,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
f03c1682b9717e034c86,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,3,1,churn_escalation_centered,flag,2,"This is `rollover_churn_escalation` with RANK replaced by ZSCORE on one leg — a minimal transform of an already-tested expression, i.e., exactly the kind of cosmetic variant the objective warns against, even if the centering diagnostic is honestly motivated.",novelty_redundancy,,archive_duplicate_or_cosmetic_variant,True,5,a minimal transform of an already-tested expression,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
8887e7939fdde60216e8,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,3,2,net_borrowing_in_deep_leverage,accept,3,"A legitimate threshold test that is structurally distinct from the archive's continuous distress-weighted net-borrowing signals, though it is close to the published net-debt-issuance anomaly and the hard 0/1 gate will leave a large point mass at zero that compresses the interior deciles and makes the spread hinge on a single arbitrary 0.7 cutoff.",functional_form,,substantive_new_condition_or_combination,True,5,the hard 0/1 gate will leave a large point mass at zero,functional_form,functional_form,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
817f6cceb0347a66db75,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,3,3,term_funding_access_vs_short_debt,accept,4,"Funding-maturity *access* measured as term issuance net of short-debt accumulation is a genuinely distinct channel from the archive's quantity- and churn-based flows, the mean-zero rank difference avoids the distress-level artifact that flattened earlier signals, and the positive sign is coherently defended against the debt-issuance anomaly rather than ignoring it.",none,,substantive_new_condition_or_combination,False,5,a genuinely distinct channel from the archive's quantity- and churn-based flows,none,none,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
ed400feb9b29b0d412ab,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,3,4,payout_depletion_of_eroding_equity,flag,2,"Scaling payout by `ceq` inverts the signal's sign exactly for the near-zero and negative book-equity firms the hypothesis targets, so the expression is non-monotone in the intended economics, and the equity-erosion trend leg largely reproduces cumulative-loss/leverage-change information already probed via `re/at` and `lt/at`.",measurement_construct,identification_attribution,not_discussed,True,5,Scaling payout by `ceq` inverts the signal's sign,measurement_construct,measurement_construct,not_discussed,not_discussed,False
4775a18f9021f5203b56,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,3,5,obligation_coverage_centered,flag,2,"The mechanism is the same as gen-2 `internal_coverage_of_cash_obligations` with a ratio replaced by a difference of ranks, and because the `oancf/lt` leg is a strong known cash-flow-to-liabilities predictor it will likely dominate the contrast, making the test a rediscovery of profitability-in-distress rather than of obligation coverage per se.",novelty_redundancy,identification_attribution,archive_duplicate_or_cosmetic_variant,True,5,The mechanism is the same as gen-2 `internal_coverage_of_cash_obligations`,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
8e8ea2301d51884ecfba,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,4,0,funding_adequacy_bounded,flag,2,"This is the archive's `maturity_wall_funding_adequacy` with the financing leg's WINSOR swapped for RANK — a purely monotone re-normalization of the same variable and the same conditioning weight, i.e. exactly the cosmetic variant the objective warns against rather than a diagnosed economic improvement.",novelty_redundancy,,archive_duplicate_or_cosmetic_variant,True,5,a purely monotone re-normalization of the same variable,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
fcb35741cbb1c75ceb37,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,4,1,adequacy_vs_all_current_claims,accept,3,"Changing the near-term obligation denominator from dlc to lct is a genuine economic change (debt maturities vs. all current claims) with a real stability motivation, though it is still a close relative of the archive signal and confounds the denominator change with the rank re-normalization.",identification_attribution,,limited_incremental_extension,True,4,confounds the denominator change with the rank re-normalization,identification_attribution,identification_attribution,limited_incremental_extension,limited_incremental_extension,False
9c7feecf1ea6e62b76f4,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,4,2,equity_adequacy_of_maturity_wall,flag,2,"The archive has already tested equity-tilted financing under distress twice (`distress_equity_tilted_financing_mix`, `debt_overhang_equity_infusion`) and both delivered the opposite of the positive sign asserted here, and a raw sstk-scaled issuance measure is largely a rediscovery of the share-issuance anomaly with its sign flipped.",archive_feedback,novelty_redundancy,published_rediscovery,True,5,both delivered the opposite of the positive sign asserted here,archive_feedback,archive_feedback,published_rediscovery,published_rediscovery,False
bedc09afc0c08baf5d86,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,4,3,liquidity_sources_over_uses,accept,3,"This is the most economically complete version of the adequacy idea and pairs it with a genuinely different distress dimension, but the ratio risks being dominated by che/dlc (a standard liquidity ratio) rather than by the financing-flow content the hypothesis emphasizes.",identification_attribution,,substantive_new_condition_or_combination,True,4,risks being dominated by che/dlc (a standard liquidity ratio),identification_attribution,identification_attribution,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
4118b8c4968a061204b0,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,4,4,tax_shieldless_borrowing_bounded,flag,2,"Identical construction to the archive's `borrowing_without_tax_shield` apart from replacing WINSOR with RANK on the financing leg; the diagnosis of tail-driven FMB slopes is plausible but the proposal admits it ""changes only the statistical representation,"" which is a cosmetic re-test, not a new mechanism.",novelty_redundancy,,archive_duplicate_or_cosmetic_variant,True,5,Identical construction to the archive's `borrowing_without_tax_shield`,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
3111a293036deb1529ca,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,4,5,borrowing_into_working_capital_drain,accept,3,"Internally consistent (rising wcap plus weak operating cash flow scaled against net borrowing, negative sign follows naturally) and it introduces a conditioning state absent from the archive, but the working-capital-growth leg overlaps heavily with the well-documented accruals and asset-growth anomalies, so the incremental content is uncertain.",identification_attribution,,substantive_new_condition_or_combination,True,5,overlaps heavily with the well-documented accruals and asset-growth anomalies,identification_attribution,identification_attribution,substantive_new_condition_or_combination,limited_incremental_extension,True
81139a9708482c46d21d,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,5,0,funding_source_contrast_persistent,flag,3,"Three-year moving averages applied to both legs of the archive's already-accepted `internal_vs_external_wall_coverage` (with WINSOR quietly dropped) is a smoothing/parameter tweak rather than a new economic mechanism, and the ""persistent regime vs. transitory news"" framing is not sharp enough to distinguish it from a cosmetic variant.",novelty_redundancy,,archive_duplicate_or_cosmetic_variant,True,5,a smoothing/parameter tweak rather than a new economic mechanism,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
a9f7e0dbbe7e244637cf,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,5,1,internal_coverage_leg_only,accept,3,"A legitimate and clearly motivated one-leg ablation of the archive's strongest signal, but note that ZSCORE(RANK(·)) is a monotone rescaling of RANK, so the only real change is deletion of the external leg, and the resulting cash-flow-coverage-times-distress variable sits close to well-known distress/quality measures.",novelty_redundancy,identification_attribution,limited_incremental_extension,True,5,the only real change is deletion of the external leg,identification_attribution,novelty_redundancy,limited_incremental_extension,limited_incremental_extension,True
6043b62f7d429e091837,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,5,2,internal_liquidity_vs_committed_uses,accept,4,"Removing external inflows from the numerator of `liquidity_sources_over_uses` is an economically coherent purification with a falsifiable prediction (alpha survives, FMB slope turns positive), and the committed-outflow denominator keeps it distinct from both the current-liabilities and the oancf-only archive variants.",none,,substantive_new_condition_or_combination,False,5,an economically coherent purification with a falsifiable prediction,none,none,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
ae470870272856d87dda,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,5,3,payout_against_maturity_wall,flag,2,"The hypothesis says distributions relative to ""current debt net of cash holdings"" but the expression puts `ADD(dlc, che)` in the denominator, summing an obligation and a resource so that a debt-laden cash-poor firm and a debt-free cash-rich firm can receive identical denominators — an internal inconsistency that makes the ratio economically uninterpretable, on top of the payout-level territory already exhausted in this archive.",measurement_construct,archive_feedback,not_discussed,True,5,summing an obligation and a resource,measurement_construct,measurement_construct,not_discussed,not_discussed,False
8f28e79a0039d2453955,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,5,4,industry_relative_external_dependence,accept,3,"The FMB-versus-alpha diagnosis motivating industry demeaning is genuinely well-reasoned and the treatment is new to this archive, but the expected sign has been flipped post hoc relative to the same leg's earlier evaluation and the construct — gross external financing scaled and industry-adjusted — sits uncomfortably close to the published external-financing/composite-issuance anomaly.",archive_feedback,economic_logic|novelty_redundancy,published_rediscovery,True,5,the expected sign has been flipped post hoc relative to the same leg's earlier evaluation,economic_logic,archive_feedback,published_rediscovery,published_rediscovery,True
c7375e0f50cdaf718c7c,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,5,5,funding_source_contrast_in_wc_deficit,accept,4,"Replacing the continuous distress weight with a canonical current-ratio-below-one gate is a substantive change of interaction form that tests whether the funding-source contrast is a threshold phenomenon, the INDICATOR direction is used consistently with archive convention, and the zero-mass-in-the-interior concern is correctly anticipated — though coverage will fall and should be checked.",data_feasibility,,substantive_new_condition_or_combination,True,5,coverage will fall and should be checked,functional_form,data_feasibility,substantive_new_condition_or_combination,substantive_new_condition_or_combination,True
efc1c62955ef084d47fd,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,6,0,best_leg_recombination,flag,2,"This is a one-denominator swap on the archive's existing `internal_vs_external_wall_coverage` (internal leg scaled by committed uses instead of lct) with an identical distress weight, i.e. exactly the kind of cosmetic recombination the objective warns against, and cherry-picking each leg's best-performing measurement from prior in-sample results invites selection bias rather than a new economic claim.",novelty_redundancy,archive_feedback,archive_duplicate_or_cosmetic_variant,True,5,exactly the kind of cosmetic recombination the objective warns against,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
0a282dcd9f095bec03d3,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,6,1,peer_relative_dependence_contrast,flag,3,"The asymmetric industry adjustment is economically defensible (funding norms are peer-specific, liquidity adequacy is not), but the change amounts to swapping one operator (RANK→IND_RANK) inside an already-evaluated archive signal whose industry-demeaned external leg was also already tested alone, so the incremental information is small and it partly re-tests a known result.",novelty_redundancy,archive_feedback,archive_duplicate_or_cosmetic_variant,True,5,swapping one operator (RANK→IND_RANK) inside an already-evaluated archive signal,novelty_redundancy,novelty_redundancy,limited_incremental_extension,archive_duplicate_or_cosmetic_variant,True
3b5d413319eb059f3072,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,6,2,earnings_based_wall_coverage,accept,3,"Substituting accrual earnings for operating cash flow is a legitimate mechanism-discriminating test (liquidity vs profitability) and the removal of ib from the distress weight avoids double-counting, but the resulting long leg is close to a cash-plus-ROA-over-current-liabilities solvency score interacted with the external financing anomaly, so a positive result may simply be the profitability and issuance anomalies rather than the claimed funding-source channel.",identification_attribution,,substantive_new_condition_or_combination,True,5,may simply be the profitability and issuance anomalies,identification_attribution,identification_attribution,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
d1cabdad5fa05b33e040,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,6,3,committed_obligation_shortfall,flag,3,"Internally consistent and correctly signed, but it is essentially the level-form reciprocal of the archive's `internal_liquidity_vs_committed_uses` and a numerator-trimmed version of `uncovered_near_term_claim_gap`, both of which already produced significant alphas in the corresponding directions, so it is near-guaranteed to be a highly correlated re-parameterisation rather than new evidence.",novelty_redundancy,,archive_duplicate_or_cosmetic_variant,True,5,a highly correlated re-parameterisation rather than new evidence,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
af6f755385b36040c886,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,6,4,funding_source_contrast_unweighted,flag,2,"This is a pure ablation that deletes the cross-theme conditioning entirely, leaving a linear combination of two well-known standalone anomalies (external financing/issuance and cash-flow-to-liabilities coverage), so it is neither an interaction signal nor novel, whatever its diagnostic value for interpreting the earlier weighted versions.",novelty_redundancy,identification_attribution,archive_duplicate_or_cosmetic_variant,True,5,“pure ablation that deletes the cross-theme conditioning entirely”,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
a095c3d8c9ef02218d49,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,6,5,raising_against_a_debt_heavy_wall,accept,4,"The conditioning variable — the financial-debt share of near-term claims — is a genuinely new economic dimension relative to the archive's leverage/earnings/cash gates, the expected negative sign matches the external leg's observed cross-sectional direction, and the only real weakness is that the non-negative weight makes the spread a high-versus-low issuance contrast within debt-heavy firms rather than the debt-heavy-versus-payables-heavy contrast the hypothesis describes.",functional_form,,substantive_new_condition_or_combination,True,5,“non-negative weight makes the spread a high-versus-low issuance contrast”,functional_form,functional_form,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
23860531597b63b956cf,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,7,0,dependence_given_coverage_shortfall,flag,2,"The internal logic is sound (INDICATOR(NEG(coverage), -1) does isolate coverage<1 firms and the sign direction is coherent), but this is essentially the archive's already-tested `adequacy_vs_all_current_claims` / `liquidity_sources_over_uses` structure with the continuous low-coverage weight discretized into a binary gate, i.e. a cosmetic variant of a leg that has repeatedly produced strong FMB slopes and null alpha.",novelty_redundancy,archive_feedback,archive_duplicate_or_cosmetic_variant,True,5,“a cosmetic variant of a leg that has repeatedly produced strong FMB slopes and null alpha”,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
2698015db8eedbad56aa,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,7,1,frequency_of_market_dependence,accept,4,"Frequency of material capital raises is a genuinely new dimension relative to the archive's magnitude- and volatility-based dependence measures, the construction is internally consistent with the stated negative sign, and coarseness (four values, heavy ties) is a manageable rather than fatal concern.",functional_form,,substantive_new_condition_or_combination,True,5,"“coarseness (four values, heavy ties) is a manageable rather than fatal concern”",functional_form,functional_form,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
7c9c2fb4166de5d19d40,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,7,2,wall_coverage_with_resource_fallback,flag,2,"This is a sample-splicing device rather than a new economic hypothesis — it mechanically stitches two already-evaluated signals (`internal_vs_external_wall_coverage` and `earnings_based_wall_coverage`) and, because oancf is missing largely by reporting era, the resulting cross-section ranks non-comparable proxies whose mix shifts over time, confounding the mechanism test with a regime split.",data_feasibility,novelty_redundancy,archive_duplicate_or_cosmetic_variant,True,5,“cross-section ranks non-comparable proxies whose mix shifts over time”,data_feasibility,data_feasibility,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
18e9381128cf6b1cf329,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,7,3,externally_contributed_equity_capital,flag,2,"DELTA(ceq) minus (ni − dvt) is the standard balance-sheet net equity issuance measure, so with a negative expected sign this is a direct rediscovery of the published net-share-issuance / composite-equity-issuance anomaly, merely reweighted by a leverage rank.",novelty_redundancy,,published_rediscovery,True,5,“a direct rediscovery of the published net-share-issuance / composite-equity-issuance anomaly”,novelty_redundancy,novelty_redundancy,published_rediscovery,published_rediscovery,False
c68026afb48961c8dda0,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,7,4,retained_vs_contributed_capital_formation,flag,2,The two legs are known anomalies in their known directions — profitability/retained earnings (positive) minus net equity issuance (negative) — so a positive spread is close to guaranteed by construction and would not identify the internal-versus-external liquidity mechanism it claims to test.,identification_attribution,,not_discussed,True,5,“would not identify the internal-versus-external liquidity mechanism it claims to test”,identification_attribution,identification_attribution,not_discussed,not_discussed,False
d084f6c816ab767c0f9c,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,7,5,dependence_with_illiquid_asset_base,flag,3,"Collateral capacity is a legitimately new conditioning dimension and the sign logic is coherent, but the expression is structurally the fifth instance of centred-dependence-leg × monotone non-negative rank weight, a form that has already delivered large FMB t-stats with no portfolio alpha, so it is unlikely to resolve the archive's existing FMB/alpha disagreement.",archive_feedback,functional_form,substantive_new_condition_or_combination,True,5,“form that has already delivered large FMB t-stats with no portfolio alpha”,archive_feedback,archive_feedback,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
ab216e545f06df9de0c5,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,8,0,buffer_and_earnings_vs_dependence,flag,2,"This is a cosmetic recombination of two already-tested legs (working_capital_buffer_vs_dependence and earnings_based_wall_coverage) under an identical weight, and its stated rationale is factually shaky since wcap does absorb retained cash profits, so the two ""non-overlapping"" resources are in fact substantially correlated.",novelty_redundancy,identification_attribution,archive_duplicate_or_cosmetic_variant,True,5,“cosmetic recombination of two already-tested legs”,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
e9acb86a42ca58f5d25b,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,8,1,weakest_link_with_buffer,accept,3,"A defensible pillar substitution inside the MAX weakest-link form whose sign and construction are internally consistent, though it is a one-input swap on an already-evaluated signal and therefore only modestly informative.",novelty_redundancy,,limited_incremental_extension,True,5,“a one-input swap on an already-evaluated signal”,novelty_redundancy,novelty_redundancy,limited_incremental_extension,limited_incremental_extension,False
058dced911956feb6854,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,8,2,funding_contrast_under_claim_urgency,accept,3,"Holding the informative legs fixed and swapping the conditioner from leverage level to maturity urgency is a clean, economically motivated test of the mechanism's timing channel, but it remains a single-term variation on an existing signal and dlc/lt overlaps with the previously tested dlc/lct weight.",novelty_redundancy,identification_attribution,limited_incremental_extension,True,5,“a single-term variation on an existing signal”,novelty_redundancy,novelty_redundancy,limited_incremental_extension,limited_incremental_extension,False
991e6feecc020f2f9027,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,8,3,cash_backed_earnings_when_dependent,flag,2,"The signal leg RANK(oancf/lct) − RANK(ib/lct) is a scaled accruals measure, so this is largely a rediscovery of the Sloan accruals anomaly (and its documented interaction with external financing in Bradshaw–Richardson–Sloan), dressed in a funding-access narrative.",novelty_redundancy,,published_rediscovery,True,5,“largely a rediscovery of the Sloan accruals anomaly”,novelty_redundancy,novelty_redundancy,published_rediscovery,published_rediscovery,False
55ec903bdb5fc9b076f4,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,8,4,outflow_burden_vs_liquid_buffer,accept,3,"Internally consistent and a genuine specification question about whether obligations or inflow dependence is the right opposing leg, but the dvt+prstkc component pulls against the well-documented payout-yield effect and dltr scales with debt level, so any result will be hard to attribute cleanly.",identification_attribution,,not_discussed,True,5,“any result will be hard to attribute cleanly”,identification_attribution,identification_attribution,not_discussed,not_discussed,False
b62dc93ecd7539d715fa,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,8,5,taxes_paid_as_hard_resource,flag,2,"The hypothesis rests on cash taxes being immune to accrual management, but txt is accrual-based total tax expense (not txpd), so the construct does not match the stated mechanism; it also reduces to yet another profitability proxy in a mechanical sweep whose alpha is likely absorbed by RMW.",measurement_construct,identification_attribution,not_discussed,True,5,txt is accrual-based total tax expense (not txpd),measurement_construct,measurement_construct,not_discussed,archive_duplicate_or_cosmetic_variant,True
d8517e61b02aaa386fbb,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,9,0,cash_resource_vs_dependence,flag,2,"This is the fifth numerator swap inside an already heavily swept template (wcap/lct, sale/lct, (oancf+che)/lct, (che+ib)/lct all tested against the same issuance leg and lt/at weight), so it is a cosmetic proxy variant rather than a new mechanism, and its incremental content over `internal_vs_external_wall_coverage` is essentially the removal of oancf.",novelty_redundancy,,archive_duplicate_or_cosmetic_variant,True,5,“a cosmetic proxy variant rather than a new mechanism”,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
6fe9169f55a028994521,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,9,1,fast_liquidity_vs_slow_and_borrowed,accept,3,"The unification of the two opposing legs is economically arguable and the expression matches the stated sign, but it is largely a blend of two already-tested archive signals and it implicitly asserts that non-cash current assets predict returns negatively, which sits in tension with the positive slope already documented for wcap/lct in the same template.",novelty_redundancy,archive_feedback,archive_duplicate_or_cosmetic_variant,True,5,largely a blend of two already-tested archive signals,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,limited_incremental_extension,True
72757f5fbf77f8921121,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,9,2,buffer_composition_broad_weight,accept,4,"This is a properly diagnosed repair of a specific alpha-versus-FMB disagreement — the dependence weight degenerates to zero for non-issuing firms, killing the linear slope — and widening the conditioner to a joint leverage/dependence rank is the targeted structural fix rather than a proxy substitution, with expression, sign and hypothesis all consistent.",none,,substantive_new_condition_or_combination,False,5,“the targeted structural fix rather than a proxy substitution”,none,none,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
9945fd91c1914a882ecd,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,9,3,weakest_link_cash_pillar,flag,2,The disjunctive MAX structure has already been run with both a (che+oancf)/lct pillar and a wcap/lct pillar; substituting che/lct is a third near-collinear proxy in the identical construction and is likely to be a rediscovery of `weakest_link_funding_vulnerability` rather than an independent test.,novelty_redundancy,,archive_duplicate_or_cosmetic_variant,True,5,“a third near-collinear proxy in the identical construction”,novelty_redundancy,novelty_redundancy,archive_duplicate_or_cosmetic_variant,archive_duplicate_or_cosmetic_variant,False
0adcce88c9a4b1ec804c,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,9,4,externally_funded_slow_asset_build,accept,3,"The use-of-proceeds framing is a genuinely dynamic reading of the composition result and the sign is coherent, but the first leg is close to a scaled working-capital accrual, so the signal risks being the accruals anomaly interacted with the external-financing anomaly and should be judged against those benchmarks.",identification_attribution,,not_discussed,True,5,“risks being the accruals anomaly interacted with the external-financing anomaly”,identification_attribution,identification_attribution,not_discussed,not_discussed,False
ace8a5ba3f299d03cb82,B1,finance_distress,2026-08-03T05-56-18_baseline_finance_distress,9,5,cash_matched_to_debt_due,flag,2,"The expected sign on the external leg directly contradicts the archive's own dlc-scaled evidence, where high (dltis+sstk)/dlc earned a +6% alpha with t=4.26 as ""funding adequacy,"" so the two legs are likely to push against each other, and the dlc denominator is sparse and zero-heavy (prior dlc-scaled signals fell to ~0.06 coverage).",archive_feedback,data_feasibility,not_discussed,True,5,“expected sign on the external leg directly contradicts the archive's own dlc-scaled evidence”,archive_feedback,archive_feedback,not_discussed,not_discussed,False
f593590f519e85591e6e,B1,finance_intangible,2026-08-03T05-56-18_baseline_finance_intangible,0,0,Self_Funded_Intangible_Intensity,flag,2,"This is a mechanical rank-difference of two long-published anomalies (R&D/advertising intensity and the Bradshaw-Richardson-Sloan net-external-financing effect) with no conditioning structure, so any result is a near-certain rediscovery of their additive combination rather than evidence of a funding-source mechanism.",novelty_redundancy,,published_rediscovery,True,5,mechanical rank-difference of two long-published anomalies,novelty_redundancy,novelty_redundancy,published_rediscovery,published_rediscovery,False
8e87002e5cb091d6a244,B1,finance_intangible,2026-08-03T05-56-18_baseline_finance_intangible,0,1,Debt_Versus_Equity_Funded_RD,accept,3,"Conditioning the debt-versus-equity issuance mix on R&D intensity is a genuinely interactive and economically motivated idea, but the construction is fragile — it depends on IND_RANK being non-negative (a centered rank would flip the sign for low-R&D firms) and the un-winsorized ZSCORE of (dltis−sstk)/at will let a handful of levered issuers dominate the spread.",functional_form,data_feasibility,substantive_new_condition_or_combination,True,5,IND_RANK being non-negative (a centered rank would flip the sign),functional_form,functional_form,substantive_new_condition_or_combination,substantive_new_condition_or_combination,False
3bb3889433fe67910160,B1,finance_intangible,2026-08-03T05-56-18_baseline_finance_intangible,0,2,Knowledge_Financing_Deficit,flag,2,"In raw (unranked) levels the financing flows are an order of magnitude larger and more volatile than xrd/at, so the signal will be dominated by net payout/external financing and collapses into the known financing and net-payout-yield anomalies while also duplicating proposal 1.",measurement_construct,novelty_redundancy,published_rediscovery,True,5,financing flows are an order of magnitude larger and more volatile than xrd/at,novelty_redundancy,measurement_construct,published_rediscovery,archive_duplicate_or_cosmetic_variant,True
fbe84d39fbae76e01240,B1,finance_intangible,2026-08-03T05-56-18_baseline_finance_intangible,0,3,Externally_Financed_Intangible_Buildup,accept,3,"The expression is internally consistent (product of non-negative ranks, negative expected sign) and the financed-acquirer story is coherent, but both legs are individually established negative predictors (asset/intangible growth and gross issuance), so it risks being an amplified rediscovery of stock-financed-acquirer underperformance rather than a new interaction.",identification_attribution,,published_rediscovery,True,4,both legs are individually established negative predictors,identification_attribution,identification_attribution,published_rediscovery,published_rediscovery,False
cd1fd7ded503f951dd90,B1,finance_intangible,2026-08-03T05-56-18_baseline_finance_intangible,0,4,Productive_Issuance_RD_Payoff,flag,2,"GROWTH of sale divided by three-year cumulative R&D is dominated by sales growth (not research productivity) and explodes for near-zero R&D firms with no COALESCE guard, so the signal is effectively issuance × sales growth — a combination whose natural direction (glamour issuers underperforming) contradicts the stated positive sign.",measurement_construct,data_feasibility|economic_logic,not_discussed,True,5,dominated by sales growth (not research productivity) and explodes for near-zero R&D firms,measurement_construct,measurement_construct,not_discussed,not_discussed,False
22910f3db557e8465645,B1,finance_intangible,2026-08-03T05-56-18_baseline_finance_intangible,0,5,Dilution_Adjusted_Knowledge_Capital,flag,2,"A rank difference between R&D intensity and multi-year share-count growth is simply the sum of two of the best-documented anomalies (R&D-to-assets and net share issuance/Pontiff-Woodgate), and it is also largely redundant with proposal 1 in this same batch.",novelty_redundancy,,published_rediscovery,True,5,simply the sum of two of the best-documented anomalies,novelty_redundancy,novelty_redundancy,published_rediscovery,published_rediscovery,False
